"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","surface_cluster_A","surface_cluster_B","predict_proba_R","predict_R"
20240925,"Beijing","Hard",FALSE,"Shuai Zhang","Paula Badosa",1406.42174517564,1803.45647763581,0,-397.03473246017,0,0,0.130361855260375,0
20240701,"Wimbledon","Grass",TRUE,"Shuai Zhang","Daria Kasatkina",1354.76981804126,1748.46355810853,0,-393.693740067277,0,0,0.138548261195567,0
20230814,"Cincinnati","Hard",FALSE,"Ann Li","Aryna Sabalenka",1431.08174674681,1823.9420941999,0,-392.860347453097,0,0,0.132654539116887,0
20220523,"Roland Garros","Clay",TRUE,"Lesia Tsurenko","Iga Swiatek",1457.83677478959,1850.10696360234,0,-392.270188812753,0,0,0.0960274715102416,0
20240422,"Madrid","Clay",FALSE,"Sara Sorribes Tormo","Iga Swiatek",1589.68012626091,1978.54629796557,0,-388.866171704667,2,0,0.0929606716478122,0
20241014,"Ningbo","Hard",FALSE,"Tamara Korpatsch","Mirra Andreeva",1367.30038992138,1753.29458493546,0,-385.994195014081,2,0,0.154259798613433,0
20241007,"Wuhan","Hard",FALSE,"Katerina Siniakova","Aryna Sabalenka",1578.52590377358,1964.04527012763,0,-385.519366354051,0,0,0.136769200463705,0
20240819,"Monterrey","Hard",FALSE,"Erika Andreeva","Danielle Collins",1430.03168087454,1812.09568509617,1,-382.064004221631,2,0,0.156741675508181,0
20240306,"Indian Wells","Hard",FALSE,"Yulia Putintseva","Iga Swiatek",1601.24675009642,1981.79418484434,0,-380.547434747918,0,0,0.139616612882338,0
20240506,"Rome","Clay",FALSE,"Dayana Yastremska","Aryna Sabalenka",1506.35228554318,1886.74239027565,0,-380.39010473247,0,0,0.132217778366703,0
20240812,"Cincinnati","Hard",FALSE,"Shuai Zhang","Diana Shnaider",1351.95119437941,1727.86274606817,0,-375.911551688755,0,0,0.142316150869198,0
20240826,"Us Open","Hard",TRUE,"Tatjana Maria","Coco Gauff",1413.97320864058,1789.0083698247,0,-375.035161184121,2,0,0.125748817804676,0
20240826,"Us Open","Hard",TRUE,"Anastasia Pavlyuchenkova","Iga Swiatek",1636.63537848544,2011.10156732949,0,-374.46618884405,3,0,0.0594753320247482,0
20240422,"Madrid","Clay",FALSE,"Lucia Bronzetti","Elena Rybakina",1529.68201592859,1902.25841633404,0,-372.57640040545,0,0,0.136588891428343,0
20240506,"Rome","Clay",FALSE,"Katie Volynets","Aryna Sabalenka",1502.41182546523,1865.54392687651,0,-363.132101411278,2,0,0.103934037462036,0
20240212,"Doha","Hard",FALSE,"Karolina Pliskova","Iga Swiatek",1618.68731382652,1981.60111979558,0,-362.91380596906,0,0,0.150117454870171,0
20240318,"Miami","Hard",FALSE,"Oceane Dodin","Coco Gauff",1471.22899431548,1834.11906272804,0,-362.890068412559,2,0,0.169317868814747,0
20230626,"Bad Homburg","Grass",FALSE,"Tatjana Maria","Iga Swiatek",1542.99640894229,1904.25287059296,0,-361.256461650668,2,0,0.0249893504411537,0
20240701,"Wimbledon","Grass",TRUE,"Anca Alexia Todoni","Coco Gauff",1483.97127997607,1843.73943964822,0,-359.768159672148,0,0,0.162736758655714,0
20230424,"Madrid","Clay",FALSE,"Bernarda Pera","Iga Swiatek",1543.45201222236,1902.26528897316,0,-358.813276750796,0,0,0.144583621816754,0
20230703,"Wimbledon","Grass",TRUE,"Elina Svitolina","Iga Swiatek",1557.23357578552,1911.98437753463,1,-354.750801749114,0,0,0.166589405128101,0
20240101,"Auckland","Hard",FALSE,"Claire Liu","Coco Gauff",1516.84172546013,1870.77804140645,0,-353.93631594632,3,0,0.0853029960953047,0
20220725,"Warsaw","Clay",FALSE,"Gabriela Lee","Iga Swiatek",1483.98233823298,1833.73539968904,0,-349.753061456057,3,0,0.178890207960016,0
20240422,"Madrid","Clay",FALSE,"Dayana Yastremska","Coco Gauff",1471.9997793504,1821.24480014212,0,-349.245020791721,0,0,0.150367981026075,0
20240729,"Washington","Hard",FALSE,"Kamilla Rakhimova","Aryna Sabalenka",1506.6512035384,1855.12865325887,0,-348.477449720473,2,0,0.179290616676403,0
20240306,"Indian Wells","Hard",FALSE,"Danielle Collins","Iga Swiatek",1654.17519550835,2001.84760906985,0,-347.672413561504,0,0,0.159710145158985,0
20240826,"Us Open","Hard",TRUE,"Nadia Podoroska","Diana Shnaider",1377.0310964392,1724.40263759294,0,-347.371541153736,2,0,0.143730622984455,0
20230828,"Us Open","Hard",TRUE,"Laura Siegemund","Coco Gauff",1514.58512691764,1861.61595674424,0,-347.0308298266,3,0,0.0686436476352382,0
20240115,"Australian Open","Hard",TRUE,"Caroline Dolehide","Coco Gauff",1547.04152107481,1892.46891039903,0,-345.427389324226,2,0,0.14507156821905,0
20241014,"Ningbo","Hard",FALSE,"Olivia Gadecki","Karolina Muchova",1465.18473520248,1809.2027182942,0,-344.017983091721,2,2,0.213162182298899,0
20230703,"Wimbledon","Grass",TRUE,"Lin Zhu","Iga Swiatek",1555.60914857632,1899.04356276709,0,-343.434414190768,0,0,0.175546248795344,0
20240101,"Auckland","Hard",FALSE,"Varvara Gracheva","Coco Gauff",1534.05708368156,1876.72085663976,0,-342.663772958202,0,0,0.162969091876926,0
20220829,"Us Open","Hard",TRUE,"Lauren Davis","Iga Swiatek",1482.44616622824,1824.95513466457,0,-342.508968436331,0,0,0.130041196799931,0
20240826,"Us Open","Hard",TRUE,"Destanee Aiava","Elena Rybakina",1485.64719999153,1827.7559617765,0,-342.10876178497,1,0,0.0210748116860638,0
20240909,"Guadalajara","Hard",FALSE,"Olivia Gadecki","Danielle Collins",1419.29370310931,1760.61834443891,1,-341.3246413296,2,0,0.184407911842004,0
20230508,"Rome","Clay",FALSE,"Lesia Tsurenko","Iga Swiatek",1566.45767049303,1905.19503710101,0,-338.737366607979,0,0,0.156938230751798,0
20241007,"Wuhan","Hard",FALSE,"Magdalena Frech","Aryna Sabalenka",1615.79559881485,1954.0559342119,0,-338.260335397053,0,0,0.165878305012999,0
20240826,"Us Open","Hard",TRUE,"Viktorija Golubic","Paula Badosa",1438.31725246696,1776.1195190027,0,-337.802266535743,0,0,0.133042821523664,0
20240826,"Us Open","Hard",TRUE,"Sofia Kenin","Jessica Pegula",1489.12747955729,1826.45232845293,0,-337.324848895643,0,0,0.133350541082524,0
20240318,"Miami","Hard",FALSE,"Ekaterina Alexandrova","Iga Swiatek",1675.08316970357,2011.88212776814,1,-336.798958064571,0,0,0.166852942790766,0
20240610,"s Hertogenbosch","Grass",FALSE,"Aleksandra Krunic","Jessica Pegula",1458.90360517694,1795.22411962893,1,-336.320514451988,0,0,0.223245195062003,0
20240422,"Madrid","Clay",FALSE,"Mayar Sherif","Marta Kostyuk",1439.77559213669,1775.99745886643,1,-336.221866729735,3,2,0.218305082380205,0
20240729,"Paris Olympics","Clay",FALSE,"Sara Errani","Qinwen Zheng",1464.31225761834,1800.35633311933,0,-336.044075500995,2,2,0.136962496220313,0
20240115,"Australian Open","Hard",TRUE,"Linda Noskova","Iga Swiatek",1656.35438531818,1991.96876182123,1,-335.614376503051,0,0,0.134457973017619,0
20221003,"Ostrava","Hard",FALSE,"Caty Mcnally","Iga Swiatek",1498.95544246283,1832.86303141582,0,-333.907588952983,0,0,0.168794772504444,0
20230424,"Madrid","Clay",FALSE,"Camila Osorio","Aryna Sabalenka",1535.77284232021,1868.50101445187,0,-332.728172131665,3,0,0.191233638428886,0
20220627,"Wimbledon","Grass",TRUE,"Lesley Pattinama Kerkhove","Iga Swiatek",1500.5922272859,1829.81569110307,0,-329.223463817169,1,0,0.0279575871963,0
20230925,"Tokyo","Hard",FALSE,"Cristina Bucsa","Jessica Pegula",1469.0044872251,1798.07887686894,0,-329.074389643842,3,0,0.0951060123240353,0
20240108,"Adelaide","Hard",FALSE,"Cristina Bucsa","Elena Rybakina",1482.97388161367,1808.47728501227,0,-325.503403398596,3,0,0.0965941942020741,0
20240729,"Paris Olympics","Clay",FALSE,"Arantxa Rus","Qinwen Zheng",1478.7671149986,1804.14418070608,0,-325.377065707484,2,2,0.143139581479,0
20240506,"Rome","Clay",FALSE,"Yulia Putintseva","Iga Swiatek",1677.9355284683,2002.92694390664,0,-324.991415438337,0,0,0.165883756439121,0
20240219,"Dubai","Hard",FALSE,"Donna Vekic","Aryna Sabalenka",1580.43440384216,1904.432303483,1,-323.997899640837,0,0,0.175586743403213,0
20230220,"Dubai","Hard",FALSE,"Leylah Fernandez","Iga Swiatek",1551.57102750456,1875.37209357864,0,-323.801066074082,0,0,0.175723803776611,0
20240617,"Berlin","Grass",FALSE,"Veronika Kudermetova","Elena Rybakina",1546.63052237643,1869.95304079457,0,-323.322518418136,0,0,0.234271241296735,0
