"date","tournament","surface","five_set","player_A_name","player_B_name","player_A_elo_before","player_B_elo_before","player_A_win","elo_difference","surface_cluster_A","surface_cluster_B","predict_proba_R","predict_R"
20240527,"Roland Garros","Clay",TRUE,"Richard Gasquet","Jannik Sinner",1428.23237223025,1990.8043938908,0,-562.572021660548,1,1,0.0166508088383889,0
20240304,"Indian Wells Masters","Hard",FALSE,"Luca Nardi","Novak Djokovic",1426.97835804671,1988.38740859975,1,-561.409050553043,1,1,0.0750190995333407,0
20240527,"Roland Garros","Clay",TRUE,"Christopher Eubanks","Jannik Sinner",1460.3588698409,1994.27213511337,0,-533.91326527247,1,1,0.0204318813357356,0
20240115,"Australian Open","Hard",TRUE,"Dino Prizmic","Novak Djokovic",1469.34577458438,1989.501544355,0,-520.155769770623,0,1,0.0041372731017599,0
20240304,"Indian Wells Masters","Hard",FALSE,"Aleksandar Vukic","Novak Djokovic",1456.7822652935,1959.52707746367,0,-502.744812170175,1,1,0.0947255203537232,0
20230703,"Wimbledon","Grass",TRUE,"Jeremy Chardy","Carlos Alcaraz",1471.10830401996,1973.75462775189,0,-502.646323731931,3,1,0.002336314502626,0
20230102,"Adelaide 1","Hard",FALSE,"Quentin Halys","Novak Djokovic",1393.34537549935,1891.65204821108,0,-498.306672711726,2,1,0.0690260483024765,0
20230828,"Us Open","Hard",TRUE,"Bernabe Zapata Miralles","Novak Djokovic",1483.58878135343,1980.73727184407,0,-497.148490490643,2,1,0.0170510606896622,0
20240926,"Beijing","Hard",FALSE,"Roman Safiullin","Jannik Sinner",1541.17668614151,2032.64531242633,0,-491.468626284811,1,1,0.0990091460968668,0
20240826,"Us Open","Hard",TRUE,"Christopher Oconnell","Jannik Sinner",1513.71042092553,2003.91109504881,0,-490.200674123276,1,1,0.0255799724508924,0
20240826,"Us Open","Hard",TRUE,"Li Tu","Carlos Alcaraz",1442.42246222008,1925.94784418383,0,-483.525381963754,0,1,0.00539383974636587,0
20230320,"Miami Masters","Hard",FALSE,"Facundo Bagnis","Carlos Alcaraz",1374.89530403612,1855.03879509501,0,-480.143491058885,3,1,0.143495363896286,0
20240701,"Wimbledon","Grass",TRUE,"Vit Kopriva","Novak Djokovic",1448.36041717016,1922.9435413296,0,-474.583124159447,0,1,0.00575009721271212,0
20240826,"Us Open","Hard",TRUE,"Radu Albot","Novak Djokovic",1469.64025186543,1942.7332684946,0,-473.093016629173,2,1,0.0202460237971149,0
20240926,"Beijing","Hard",FALSE,"Nicolas Jarry","Jannik Sinner",1552.71807622996,2021.78121898395,0,-469.063142753986,1,1,0.108034476767194,0
20240304,"Indian Wells Masters","Hard",FALSE,"Roberto Carballes Baena","Daniil Medvedev",1452.84231603991,1921.81436128863,0,-468.972045248724,2,1,0.0776761136615974,0
20240304,"Indian Wells Masters","Hard",FALSE,"Thanasi Kokkinakis","Jannik Sinner",1539.26976939053,2004.13636231387,0,-464.866592923334,2,1,0.0789631397711191,0
20240805,"Canada Masters","Hard",FALSE,"Borna Coric","Jannik Sinner",1515.50248705529,1978.97907775115,0,-463.476590695858,3,1,0.152623169331157,0
20240729,"Paris Olympics","Clay",FALSE,"Hady Habib","Carlos Alcaraz",1514.96730873948,1976.32914214966,0,-461.361833410182,2,1,0.136624855747223,0
20240826,"Us Open","Hard",TRUE,"Alex Michelsen","Jannik Sinner",1572.50172702307,2029.37277397739,0,-456.871046954321,1,1,0.032371735526541,0
20240115,"Australian Open","Hard",TRUE,"Richard Gasquet","Carlos Alcaraz",1429.52840200743,1885.91113332767,0,-456.382731320236,1,1,0.032483197076937,0
20240701,"Wimbledon","Grass",TRUE,"Aleksandar Kovacevic","Daniil Medvedev",1436.97607254978,1890.34400986386,0,-453.367937314077,1,1,0.0447415868790044,0
20240826,"Us Open","Hard",TRUE,"Botic Van De Zandschulp","Carlos Alcaraz",1501.75613851866,1953.87875793137,1,-452.122619412712,1,1,0.0334714542596315,0
20240115,"Australian Open","Hard",TRUE,"Tomas Martin Etcheverry","Novak Djokovic",1545.18814378446,1990.93212388472,0,-445.743980100253,1,1,0.035005616242727,0
20240212,"Rotterdam","Hard",FALSE,"Milos Raonic","Jannik Sinner",1548.28120070577,1992.69356455021,0,-444.41236384444,1,1,0.118791952924608,0
20240506,"Rome Masters","Clay",FALSE,"Corentin Moutet","Novak Djokovic",1484.18236952227,1926.73895890679,0,-442.556589384524,1,1,0.129224000106385,0
20241002,"Shanghai Masters","Hard",FALSE,"Tomas Martin Etcheverry","Jannik Sinner",1607.76171255106,2049.6223091427,0,-441.860596591636,1,1,0.119956950702801,0
20240422,"Madrid Masters","Clay",FALSE,"Lorenzo Sonego","Jannik Sinner",1551.74419078189,1992.06832137194,0,-440.324130590048,1,1,0.130318909317836,0
20240729,"Paris Olympics","Clay",FALSE,"Roman Safiullin","Carlos Alcaraz",1534.79596748447,1974.41979181059,0,-439.623824326116,1,1,0.130663995937762,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Ivan Gakhov","Novak Djokovic",1485.48203561542,1923.85534554223,0,-438.37330992681,0,1,0.0129466938546862,0
20230116,"Australian Open","Hard",TRUE,"Roberto Carballes Baena","Novak Djokovic",1491.47212725296,1929.77847693266,0,-438.306349679699,2,1,0.0259251956028595,0
20240318,"Miami Masters","Hard",FALSE,"Roberto Carballes Baena","Carlos Alcaraz",1466.1361945598,1900.80954790266,0,-434.673353342868,2,1,0.0890417833033172,0
20240617,"Halle","Grass",FALSE,"Fabian Marozsan","Jannik Sinner",1572.06385055599,2005.28592981089,0,-433.222079254899,1,1,0.161877785740324,0
20240926,"Beijing","Hard",FALSE,"Giovanni Mpetshi Perricard","Carlos Alcaraz",1553.11091022106,1986.21186922408,0,-433.100959003024,1,1,0.124031424532766,0
20241028,"Paris Masters","Hard",FALSE,"Nicolas Jarry","Carlos Alcaraz",1539.96991155286,1972.02954067016,0,-432.059629117297,1,1,0.124523612867101,0
20241124,"Davis Cup Finals F: ITA vs NED","Hard",FALSE,"Tallon Griekspoor","Jannik Sinner",1652.05044666984,2083.62610385534,0,-431.5756571855,1,1,0.124752933670607,0
20240527,"Roland Garros","Clay",TRUE,"J J Wolf","Carlos Alcaraz",1462.20206690191,1893.70282309545,0,-431.50075619354,1,1,0.0420888440604255,0
20230529,"Roland Garros","Clay",TRUE,"Thiago Seyboth Wild","Daniil Medvedev",1476.19346112294,1900.2402703015,1,-424.046809178558,1,1,0.0443302364266564,0
20230116,"Australian Open","Hard",TRUE,"Enzo Couacaud","Novak Djokovic",1475.80290519357,1896.8582185743,0,-421.055313380727,0,1,0.00847079132573518,0
20240701,"Wimbledon","Grass",TRUE,"Jacob Fearnley","Novak Djokovic",1487.33416464449,1906.72051228501,0,-419.386347640525,3,1,0.00427310731191991,0
20230320,"Miami Masters","Hard",FALSE,"Roberto Carballes Baena","Daniil Medvedev",1441.78204861666,1860.31499279123,0,-418.532944174564,2,1,0.0948937604492842,0
20230424,"Madrid Masters","Clay",FALSE,"Alexander Shevchenko","Daniil Medvedev",1460.55209948746,1879.06187641349,0,-418.509776926031,2,1,0.160097037961644,0
20240701,"Wimbledon","Grass",TRUE,"Miomir Kecmanovic","Jannik Sinner",1572.82699167258,1989.85094705283,0,-417.023955380252,2,1,0.00604148846669738,0
20240729,"Paris Olympics","Clay",FALSE,"Rinky Hijikata","Daniil Medvedev",1476.38070724288,1892.39932919905,0,-416.018621956172,1,1,0.142756150844096,0
20230320,"Miami Masters","Hard",FALSE,"Quentin Halys","Daniil Medvedev",1475.66602283179,1888.4319969583,0,-412.765974126505,2,1,0.0970668384141947,0
20230828,"Us Open","Hard",TRUE,"Attila Balazs","Daniil Medvedev",1464.63703435763,1872.26492087222,0,-407.627886514588,0,1,0.00933189933200068,0
20240101,"United Cup","Hard",FALSE,"Zhizhen Zhang","Novak Djokovic",1577.27893521713,1984.23264465065,0,-406.953709433518,1,1,0.136904803708355,0
20240101,"United Cup","Hard",FALSE,"Jiri Lehecka","Novak Djokovic",1580.6040219967,1986.86228431276,0,-406.258262316059,1,1,0.13726207828068,0
20230703,"Wimbledon","Grass",TRUE,"Alexandre Muller","Carlos Alcaraz",1539.61646139457,1943.44209039255,0,-403.825628997979,1,1,0.0629343006284038,0
20240715,"Hamburg","Clay",FALSE,"Hugo Gaston","Alexander Zverev",1444.53013642282,1848.18421724525,0,-403.654080822426,2,1,0.168963814455245,0
20240527,"Roland Garros","Clay",TRUE,"Pavel Kotov","Jannik Sinner",1593.36706671914,1995.59860676811,0,-402.23154004897,2,1,0.059181353603215,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Lorenzo Musetti","Novak Djokovic",1526.39727026657,1926.08219981855,1,-399.684929551983,1,1,0.151658994656211,0
20230724,"Hamburg","Clay",FALSE,"Daniel Altmaier","Andrey Rublev",1418.87587968967,1817.83983459986,1,-398.963954910192,1,1,0.152062283885915,0
20240715,"Hamburg","Clay",FALSE,"Pedro Martinez","Alexander Zverev",1465.47632671734,1860.00125325917,0,-394.524926541831,2,1,0.174604198682736,0
20240115,"Australian Open","Hard",TRUE,"Nuno Borges","Daniil Medvedev",1495.58517039577,1887.2801948094,0,-391.695024413631,2,1,0.0360136511994369,0
20240115,"Australian Open","Hard",TRUE,"Botic Van De Zandschulp","Jannik Sinner",1548.98442708883,1937.23288081699,0,-388.248453728156,1,1,0.0522357668444611,0
20240506,"Rome Masters","Clay",FALSE,"Aleksandar Vukic","Alexander Zverev",1441.07077644174,1829.03428656014,0,-387.963510118404,1,1,0.158325189398148,0
20240212,"Rotterdam","Hard",FALSE,"Gael Monfils","Jannik Sinner",1603.72970751852,1989.76024948508,0,-386.030541966553,1,1,0.148000411403015,0
20240408,"Monte Carlo Masters","Clay",FALSE,"Valentin Vacherot","Grigor Dimitrov",1487.21488471373,1872.9670449164,0,-385.752160202675,0,1,0.0162168800137206,0
20230814,"Cincinnati Masters","Hard",FALSE,"Gael Monfils","Novak Djokovic",1575.93390154954,1960.41801455226,0,-384.484113002715,1,1,0.148849284881446,0
20240115,"Australian Open","Hard",TRUE,"Terence Atmane","Daniil Medvedev",1484.42497673668,1866.5263583511,0,-382.101381614412,2,1,0.0385166709200445,0
20240527,"Roland Garros","Clay",TRUE,"Zizou Bergs","Grigor Dimitrov",1443.40016155805,1825.00453757161,0,-381.604376013564,0,1,0.00545260663991494,0
20240219,"Rio De Janeiro","Clay",FALSE,"Thiago Monteiro","Carlos Alcaraz",1489.19437710327,1870.29513859991,1,-381.100761496646,2,1,0.183166318328341,0
20240115,"Australian Open","Hard",TRUE,"Sebastian Baez","Jannik Sinner",1559.32274200161,1940.13258018764,0,-380.809838186025,1,1,0.0549807081804939,0
20231030,"Paris Masters","Hard",FALSE,"Tallon Griekspoor","Novak Djokovic",1619.88216579258,2000.30199670443,0,-380.419830911849,1,1,0.151099428950744,0
20241002,"Shanghai Masters","Hard",FALSE,"Roman Safiullin","Novak Djokovic",1573.19984187619,1952.72961732336,0,-379.529775447167,1,1,0.151595914599437,0
20240610,"s Hertogenbosch","Grass",FALSE,"Zizou Bergs","Alex De Minaur",1455.76242800232,1835.15539551831,0,-379.392967515998,0,1,0.0339640016758923,0
20240826,"Us Open","Hard",TRUE,"Daniel Evans","Alex De Minaur",1435.59168170741,1814.56421585766,0,-378.972534150246,3,1,0.0788325891158828,0
20230927,"Beijing","Hard",FALSE,"Yannick Hanfmann","Carlos Alcaraz",1549.70182204617,1927.58359426196,0,-377.881772215793,1,1,0.152518730703691,0
20240527,"Roland Garros","Clay",TRUE,"Lorenzo Musetti","Novak Djokovic",1534.88807597652,1911.33059837279,0,-376.442522396268,1,1,0.0615472126493114,0
20240212,"Rotterdam","Hard",FALSE,"Zizou Bergs","Andrey Rublev",1429.81609485944,1803.69279261831,0,-373.876697758869,0,1,0.0347835996240278,0
20240115,"Australian Open","Hard",TRUE,"Juncheng Shang","Carlos Alcaraz",1511.72493863172,1882.74099447068,0,-371.016055838958,3,1,0.0831397178880064,0
20240729,"Paris Olympics","Clay",FALSE,"Jaume Munar","Alexander Zverev",1473.42323605393,1841.95755462783,0,-368.53431857391,2,1,0.191473267654868,0
20240212,"Buenos Aires","Clay",FALSE,"Andrea Vavassori","Carlos Alcaraz",1522.64663758371,1890.80418390297,0,-368.157546319262,2,1,0.191726713435053,0
20240318,"Miami Masters","Hard",FALSE,"Lorenzo Musetti","Carlos Alcaraz",1549.30683939559,1915.68572934313,0,-366.378889947537,1,1,0.159088612448825,0
20240205,"Marseille","Hard",FALSE,"Arthur Rinderknech","Grigor Dimitrov",1452.54314484197,1818.67038052996,0,-366.127235687988,1,1,0.159234877249307,0
20240701,"Wimbledon","Grass",TRUE,"Alexei Popyrin","Novak Djokovic",1554.27590658116,1919.68065018536,0,-365.404743604199,2,1,0.00877078638519243,0
20240506,"Rome Masters","Clay",FALSE,"Terence Atmane","Grigor Dimitrov",1473.67383561216,1838.11483942174,0,-364.441003809578,2,1,0.194240458498054,0
20240219,"Doha","Hard",FALSE,"Richard Gasquet","Andrey Rublev",1427.2499677207,1791.43472366275,0,-364.184755942051,1,1,0.160367542260167,0
20240115,"Australian Open","Hard",TRUE,"Lukas Klein","Alexander Zverev",1477.79048354154,1841.33393477716,0,-363.54345123562,2,1,0.0438400017028671,0
20240812,"Cincinnati Masters","Hard",FALSE,"Gael Monfils","Carlos Alcaraz",1618.7092854552,1980.55582392006,1,-361.84653846486,1,1,0.161739597759506,0
20240527,"Roland Garros","Clay",TRUE,"Shintaro Mochizuki","Hubert Hurkacz",1413.74436821612,1775.0268117614,0,-361.282443545277,0,1,0.00631587222943924,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Diego Schwartzman","Jannik Sinner",1436.32209558942,1797.13092633998,0,-360.808830750557,1,1,0.174680592771319,0
20240701,"Wimbledon","Grass",TRUE,"Ben Shelton","Jannik Sinner",1632.52402113047,1992.34479489715,0,-359.820773766682,1,1,0.0846694666201174,0
20220829,"Us Open","Hard",TRUE,"Daniel Altmaier","Jannik Sinner",1363.38972980693,1723.09127330055,0,-359.701543493615,1,1,0.0635266364076316,0
20240304,"Indian Wells Masters","Hard",FALSE,"Taro Daniel","Alex De Minaur",1466.66478097447,1824.23965023742,0,-357.574869262956,2,1,0.120197972576893,0
20230508,"Rome Masters","Clay",FALSE,"Tomas Martin Etcheverry","Novak Djokovic",1521.69926111358,1874.57830653367,0,-352.879045420096,1,1,0.179701269407579,0
20230116,"Australian Open","Hard",TRUE,"Quentin Halys","Stefanos Tsitsipas",1437.98738725274,1789.67180723955,0,-351.684419986807,2,1,0.0476021441692911,0
20240729,"Paris Olympics","Clay",FALSE,"Daniel Evans","Stefanos Tsitsipas",1410.29787693496,1761.8301854557,0,-351.532308520735,3,1,0.0630142064523434,0
20220829,"Us Open","Hard",TRUE,"Benoit Paire","Cameron Norrie",1343.46087919723,1692.92967070034,0,-349.468791503117,0,1,0.0141772480681862,0
20230508,"Rome Masters","Clay",FALSE,"Fabio Fognini","Holger Rune",1432.97644847287,1781.84897714017,0,-348.872528667304,1,1,0.182280503312515,0
20240415,"Munich","Clay",FALSE,"Jurij Rodionov","Alexander Zverev",1472.96773126061,1821.01113054006,0,-348.043399279444,2,1,0.205629399538956,0
20230417,"Barcelona","Clay",FALSE,"Diego Schwartzman","Jannik Sinner",1451.15091475358,1798.65200796244,0,-347.501093208856,1,1,0.183169961810144,0
20241014,"Antwerp","Hard",FALSE,"Hugo Gaston","Alex De Minaur",1482.08266454012,1829.24075503528,1,-347.158090495162,2,1,0.125064862441132,0
20230703,"Wimbledon","Grass",TRUE,"Arthur Fery","Daniil Medvedev",1500,1844.66358416047,0,-344.663584160468,0,1,0.0146635640666207,0
20230116,"Australian Open","Hard",TRUE,"Grigor Dimitrov","Novak Djokovic",1582.2461237965,1926.1376280062,0,-343.8915042097,1,1,0.0707224106197398,0
20241002,"Shanghai Masters","Hard",FALSE,"Juncheng Shang","Carlos Alcaraz",1644.79405046576,1988.50210616147,0,-343.708055695717,3,1,0.23253978677264,0
20230410,"Monte Carlo Masters","Clay",FALSE,"Lorenzo Sonego","Daniil Medvedev",1550.98859257387,1890.98246565743,0,-339.993873083556,1,1,0.188098522747186,0
20241002,"Shanghai Masters","Hard",FALSE,"Tomas Machac","Carlos Alcaraz",1652.95524646891,1992.1463346184,1,-339.191088149481,2,1,0.128900323087835,0
20240701,"Wimbledon","Grass",TRUE,"Lucas Pouille","Alex De Minaur",1479.47974826094,1818.14933894039,0,-338.669590679456,2,1,0.0106338393141024,0
20230417,"Barcelona","Clay",FALSE,"Pedro Cachin","Stefanos Tsitsipas",1431.04237967431,1768.41517503697,0,-337.372795362669,2,1,0.213302453958852,0
20240826,"Us Open","Hard",TRUE,"Albert Ramos","Matteo Berrettini",1388.76762773297,1725.86459261302,0,-337.096964880051,2,1,0.0526509930261729,0
20240226,"Dubai","Hard",FALSE,"Alexander Shevchenko","Daniil Medvedev",1559.11075107561,1895.92511523459,0,-336.814364158982,2,1,0.130063773558828,0
20230703,"Wimbledon","Grass",TRUE,"George Loffhagen","Holger Rune",1483.98751492608,1819.72065817311,0,-335.733143247032,0,1,0.0156324710635515,0
20230703,"Wimbledon","Grass",TRUE,"Stan Wawrinka","Novak Djokovic",1592.0337930049,1927.13240293814,0,-335.098609933239,1,1,0.0996895862398892,0
20230220,"Doha","Hard",FALSE,"Christopher Oconnell","Daniil Medvedev",1460.79628478962,1794.28178389717,0,-333.485499107546,1,1,0.179142092635001,0
20241021,"Vienna","Hard",FALSE,"Joel Schwaerzler","Alexander Zverev",1486.29055730815,1819.32537872272,0,-333.034821414566,0,1,0.0412558128429328,0
20230116,"Australian Open","Hard",TRUE,"Alexei Popyrin","Taylor Fritz",1408.4671696391,1740.81302011114,1,-332.345850472037,2,1,0.0544019039497277,0
20241002,"Shanghai Masters","Hard",FALSE,"Yosuke Watanuki","Taylor Fritz",1464.98392693861,1797.21892763518,0,-332.23500069657,1,1,0.179942091820433,0
20230306,"Indian Wells Masters","Hard",FALSE,"Ilya Ivashka","Daniil Medvedev",1514.34626419005,1845.46697238941,0,-331.120708199363,1,1,0.180657301256238,0
20240226,"Dubai","Hard",FALSE,"Lorenzo Sonego","Daniil Medvedev",1568.63745572758,1899.69831195537,0,-331.060856227792,1,1,0.180695779923857,0
20240701,"Wimbledon","Grass",TRUE,"Jaume Munar","Alex De Minaur",1483.25425123972,1814.26454710516,0,-331.010295865444,2,1,0.0112363371435006,0
20240617,"Halle","Grass",FALSE,"Tallon Griekspoor","Jannik Sinner",1677.01180419693,2007.57469227757,0,-330.56288808064,1,1,0.231745906999059,0
20231113,"Tour Finals","Hard",FALSE,"Holger Rune","Novak Djokovic",1693.93120186115,2023.45505401015,0,-329.523852149001,1,1,0.181686104727034,0
20230703,"Wimbledon","Grass",TRUE,"Matteo Berrettini","Carlos Alcaraz",1640.4894453885,1969.83735968565,0,-329.34791429715,1,1,0.103507808593743,0
20230529,"Roland Garros","Clay",TRUE,"Denis Shapovalov","Carlos Alcaraz",1569.00568336936,1898.19837869914,0,-329.192695329786,1,1,0.0846571444153199,0
20230220,"Rio De Janeiro","Clay",FALSE,"Dusan Lajovic","Carlos Alcaraz",1481.98475470746,1810.97299629197,0,-328.988241584514,2,1,0.219476605157135,0
20230320,"Miami Masters","Hard",FALSE,"Dusan Lajovic","Carlos Alcaraz",1527.83218823486,1856.81794046199,0,-328.985752227127,2,1,0.13395931275739,0
20231030,"Paris Masters","Hard",FALSE,"Roman Safiullin","Carlos Alcaraz",1595.71829016563,1923.24702451817,1,-327.528734352539,1,1,0.182977893023022,0
20240826,"Us Open","Hard",TRUE,"Constant Lestienne","Jordan Thompson",1353.76154746296,1681.09504454279,0,-327.333497079828,0,1,0.0166131895481502,0
20230417,"Barcelona","Clay",FALSE,"Roberto Bautista Agut","Carlos Alcaraz",1561.246935262,1885.89727922175,0,-324.650343959746,1,1,0.198487092816186,0
20230916,"Davis Cup Finals RR: AUS vs SUI","Hard",FALSE,"Marc Andrea Huesler","Alex De Minaur",1395.7528436547,1720.3334837104,0,-324.580640055697,0,1,0.0427327822073995,0
20241028,"Paris Masters","Hard",FALSE,"Mariano Navone","Alex De Minaur",1489.50415378947,1813.62861920369,0,-324.12446541422,2,1,0.136427623602929,0
20241002,"Shanghai Masters","Hard",FALSE,"Mattia Bellucci","Alexander Zverev",1505.42935755541,1829.07911350458,0,-323.649755949162,3,1,0.248446812429575,0
20230915,"Davis Cup WG1 R1: DEN vs BRA","Hard",FALSE,"Thiago Monteiro","Holger Rune",1426.85549974608,1750.08036273062,1,-323.224862984547,2,1,0.136888572589091,0
20240101,"Hong Kong","Hard",FALSE,"Juncheng Shang","Andrey Rublev",1458.59299015412,1781.01031185173,0,-322.417321697603,3,1,0.249447562004538,0
20240415,"Munich","Clay",FALSE,"Marc Andrea Huesler","Holger Rune",1416.91550665447,1737.58500285212,0,-320.669496197656,0,1,0.0214006230082528,0
20231016,"Tokyo","Hard",FALSE,"Shintaro Mochizuki","Taylor Fritz",1403.70224424307,1723.80546691123,1,-320.103222668155,0,1,0.0435353309192559,0
20240527,"Roland Garros","Clay",TRUE,"Dominik Koepfer","Daniil Medvedev",1559.40621921945,1879.10444880032,0,-319.698229580874,3,1,0.0293577412669069,0
20240318,"Miami Masters","Hard",FALSE,"Christopher Eubanks","Alexander Zverev",1501.27104223275,1820.42073121184,0,-319.149688979098,1,1,0.188480927061582,0
20230213,"Buenos Aires","Clay",FALSE,"Tomas Martin Etcheverry","Cameron Norrie",1373.96768718174,1692.94495374536,0,-318.977266563611,1,1,0.202435864598682,0
20240826,"Us Open","Hard",TRUE,"Francisco Comesana","Taylor Fritz",1488.03655359285,1806.58469147671,0,-318.548137883857,1,1,0.0838405230643276,0
20220918,"Davis Cup Finals RR: ESP vs KOR","Hard",FALSE,"Soon Woo Kwon","Carlos Alcaraz",1466.15914684255,1783.87088554163,0,-317.711738699077,2,1,0.13974213655374,0
20221024,"Vienna","Hard",FALSE,"Nikoloz Basilashvili","Daniil Medvedev",1414.59201548867,1730.81150681019,0,-316.219491321512,1,1,0.190435116562722,0
20240617,"Halle","Grass",FALSE,"Jan Lennard Struff","Jannik Sinner",1685.56397398574,2001.0896186464,0,-315.525644660661,1,1,0.243576000769356,0
20231106,"Metz","Hard",FALSE,"Constant Lestienne","Karen Khachanov",1399.69022355159,1714.78209262316,0,-315.091869071565,0,1,0.0444506425970904,0
20240701,"Wimbledon","Grass",TRUE,"Pedro Martinez","Tommy Paul",1469.68368799189,1784.67807590253,0,-314.994387910639,2,1,0.0126073482110967,0
20220523,"Roland Garros","Clay",TRUE,"Jordan Thompson","Rafael Nadal",1459.11473496861,1773.39831503392,0,-314.283580065305,1,1,0.0934494154664094,0
20240318,"Miami Masters","Hard",FALSE,"Yannick Hanfmann","Grigor Dimitrov",1516.85301086198,1830.01325005159,0,-313.160239189615,1,1,0.19249186828568,0
20240826,"Us Open","Hard",TRUE,"Alexei Popyrin","Novak Djokovic",1656.43299356242,1968.46381784575,1,-312.030824283327,2,1,0.0625247277652123,0
20240701,"Wimbledon","Grass",TRUE,"Fabio Fognini","Casper Ruud",1533.06535605221,1843.96543985411,1,-310.900083801908,1,1,0.116640468057654,0
20241123,"Davis Cup Finals SF: ITA vs AUS","Hard",FALSE,"Alex De Minaur","Jannik Sinner",1768.96798976684,2079.32116734192,0,-310.353177575074,1,1,0.194393915937501,0
20230116,"Australian Open","Hard",TRUE,"Tomas Martin Etcheverry","Jannik Sinner",1371.47234527951,1681.44856557257,0,-309.976220293059,1,1,0.0887564613224991,0
20240701,"Wimbledon","Grass",TRUE,"Taro Daniel","Stefanos Tsitsipas",1449.70545303359,1759.62289482113,0,-309.917441787542,2,1,0.0130754964944617,0
20241002,"Shanghai Masters","Hard",FALSE,"David Goffin","Alexander Zverev",1545.70513399759,1854.74625329523,1,-309.041119297632,1,1,0.195287836042139,0
20230717,"Bastad","Clay",FALSE,"Pavel Kotov","Andrey Rublev",1500.51999311816,1809.50015351719,0,-308.980160399027,2,1,0.234724204795523,0
20240205,"Marseille","Hard",FALSE,"Hugo Gaston","Ugo Humbert",1430.67364170405,1737.89819460543,0,-307.22455290138,2,1,0.145307686913737,0
20230508,"Rome Masters","Clay",FALSE,"Nuno Borges","Stefanos Tsitsipas",1466.04038455487,1772.81753773137,0,-306.777153176498,2,1,0.236447170049561,0
20241014,"Stockholm","Hard",FALSE,"Dominic Stricker","Grigor Dimitrov",1481.3302997057,1787.58448045445,0,-306.254180748746,3,1,0.262819526295078,0
20240527,"Roland Garros","Clay",TRUE,"Jaume Munar","Alex De Minaur",1501.21498329156,1807.30136083917,0,-306.086377547616,2,1,0.112376247205194,0
20240701,"Wimbledon","Grass",TRUE,"James Duckworth","Alex De Minaur",1510.81183446142,1816.88729736791,0,-306.075462906487,0,1,0.0193240469750931,0
20230508,"Rome Masters","Clay",FALSE,"Bernabe Zapata Miralles","Daniil Medvedev",1557.69713810556,1862.87143467164,0,-305.174296566085,2,1,0.237706234711805,0
20231030,"Paris Masters","Hard",FALSE,"Holger Rune","Novak Djokovic",1698.3516588089,2003.32190555728,0,-304.970246748379,1,1,0.198081166066485,0
20240617,"Halle","Grass",FALSE,"Zhizhen Zhang","Daniil Medvedev",1571.1688861235,1876.10198951733,1,-304.933103393824,1,1,0.252151518870726,0
20231002,"Shanghai Masters","Hard",FALSE,"Cristian Garin","Daniil Medvedev",1563.83750323618,1867.6597594663,0,-303.82225623012,1,1,0.198874305654856,0
20240115,"Australian Open","Hard",TRUE,"Miomir Kecmanovic","Carlos Alcaraz",1574.87426058863,1878.28662965589,0,-303.412369067264,2,1,0.06630220491943,0
20230220,"Rio De Janeiro","Clay",FALSE,"Mateus Alves","Carlos Alcaraz",1500,1803.15154087496,0,-303.151540874957,0,1,0.0230533088278521,0
20230529,"Roland Garros","Clay",TRUE,"Sebastian Ofner","Stefanos Tsitsipas",1479.99614084216,1780.16449869467,0,-300.168357852514,1,1,0.102519403532622,0
20240617,"Queen's Club","Grass",FALSE,"Francisco Cerundolo","Carlos Alcaraz",1628.27605954886,1928.08996281544,0,-299.813903266579,1,1,0.256366963910817,0
20230320,"Miami Masters","Hard",FALSE,"Emilio Nava","Taylor Fritz",1457.24110685857,1756.64356553236,0,-299.402458673783,0,1,0.047436321781011,0
20240101,"Brisbane","Hard",FALSE,"Jordan Thompson","Grigor Dimitrov",1527.17829077234,1825.76024105716,0,-298.581950284821,1,1,0.202525105615545,0
20230619,"Halle","Grass",FALSE,"Laslo Djere","Daniil Medvedev",1552.70546102032,1850.64400709592,0,-297.938546075603,1,1,0.25792274811751,0
20230703,"Wimbledon","Grass",TRUE,"Daniel Elahi Galan","Jannik Sinner",1435.3804572597,1733.21325461701,0,-297.832797357305,1,1,0.126797902856606,0
20241028,"Paris Masters","Hard",FALSE,"Adrian Mannarino","Tommy Paul",1471.03602758633,1768.46408546888,1,-297.428057882549,1,1,0.203335679487115,0
20240826,"Us Open","Hard",TRUE,"Gabriel Diallo","Tommy Paul",1469.88394192518,1767.00946162526,0,-297.12551970008,3,1,0.134367170836879,0
20230508,"Rome Masters","Clay",FALSE,"Yannick Hanfmann","Daniil Medvedev",1592.9970788872,1889.54989826269,0,-296.552819375484,1,1,0.218615823250548,0
20240729,"Paris Olympics","Clay",FALSE,"Felix Auger Aliassime","Carlos Alcaraz",1665.26741124437,1961.6179098658,0,-296.350498621426,1,1,0.218765957027737,0
20240913,"Davis Cup Finals RR: FRA vs ESP","Hard",FALSE,"Ugo Humbert","Carlos Alcaraz",1636.20246336068,1932.39144203394,0,-296.188978673262,1,1,0.204208782046262,0
20230220,"Rio De Janeiro","Clay",FALSE,"Thiago Monteiro","Cameron Norrie",1411.44527461453,1707.52961748086,0,-296.08434286633,2,1,0.244933473951857,0
